"","V1"
"10489",2
"10490",3
"10491",2
"10492",3
"10493",6
"10494",7
"10495",7
"10496",1
"10497",8
"10498",6
"10499",9
"10500",2
"10501",2
"10502",2
"10503",5
"10504",4
"10505",2
"10506",2
"10507",2
"10508",7
"10509",2
"10510",2
"10511",2
"10512",1
"10513",7
"10514",8
"10515",8
"10516",8
"10517",3
"10518",3
"10519",3
"10520",7
"10521",7
"10522",4
"10523",6
"10524",6
"10525",6
"10526",6
"10527",6
"10528",1
"10529",1
"10530",4
"10531",7
"10532",7
"10533",7
"10534",7
"10535",7
"10536",3
"10537",3
"10538",2
"10539",2
"10540",2
"10541",2
"10542",7
"10543",4
"10544",4
"10545",4
"10546",8
"10547",2
"10548",2
"10549",2
"10550",4
"10551",4
"10552",4
"10553",2
"10554",2
"10555",4
"10556",4
"10557",5
"10558",3
"10559",6
"10560",5
"10561",5
"10562",5
"10563",6
"10564",2
"10565",2
"10566",2
"10567",2
"10568",7
"10569",7
"10570",7
"10571",3
"10572",3
"10573",2
"10574",4
"10575",1
"10576",1
"10577",5
"10578",2
"10579",4
"10580",4
"10581",4
"10582",4
"10583",1
"10584",1
"10585",5
"10586",3
"10587",6
"10588",6
"10589",2
"10590",3
"10591",2
"10592",6
"10593",5
"10594",1
"10595",3
"10596",3
"10597",3
"10598",1
"10599",5
"10600",4
"10601",4
"10602",4
"10603",3
"10604",1
"10605",3
"10606",2
"10607",6
"10608",3
"10609",6
"10610",7
"10611",2
"10612",2
"10613",1
"10614",1
"10615",3
"10616",3
"10617",3
"10618",2
"10619",2
"10620",2
"10621",5
"10622",5
"10623",4
"10624",8
"10625",6
"10626",6
"10627",7
"10628",6
"10629",4
"10630",4
"10631",4
"10632",9
"10633",5
"10634",5
"10635",5
"10636",5
"10637",2
"10638",2
"10639",2
"10640",2
"10641",4
"10642",4
"10643",4
"10644",4
"10645",4
"10646",5
"10647",9
"10648",1
"10649",9
"10650",6
"10651",6
"10652",6
"10653",5
"10654",6
"10655",4
"10656",4
"10657",4
"10658",4
"10659",2
"10660",2
"10661",8
"10662",9
"10663",9
"10664",9
"10665",4
"10666",5
"10667",2
"10668",2
"10669",2
"10670",2
"10671",2
"10672",4
"10673",3
"10674",2
"10675",1
"10676",5
"10677",5
"10678",5
"10679",5
"10680",1
"10681",4
"10682",4
"10683",4
"10684",2
"10685",2
"10686",2
"10687",5
"10688",6
"10689",2
"10690",2
"10691",7
"10692",4
"10693",4
"10694",4
"10695",4
"10696",4
"10697",4
"10698",6
"10699",6
"10700",6
"10701",2
"10702",4
"10703",4
"10704",4
"10705",5
"10706",6
"10707",6
"10708",6
"10709",6
"10710",2
"10711",2
"10712",1
"10713",5
"10714",7
"10715",2
"10716",2
"10717",2
"10718",2
"10719",2
"10720",4
"10721",4
"10722",3
"10723",5
"10724",5
"10725",4
"10726",1
"10727",2
"10728",2
"10729",2
"10730",4
"10731",2
"10732",7
"10733",3
"10734",3
"10735",3
"10736",5
"10737",2
"10738",2
"10739",2
"10740",5
"10741",5
"10742",5
"10743",1
"10744",4
"10745",2
"10746",2
"10747",2
"10748",4
"10749",5
"10750",5
"10751",5
"10752",6
"10753",6
"10754",6
"10755",4
"10756",4
"10757",4
"10758",4
"10759",8
"10760",8
"10761",4
"10762",7
"10763",6
"10764",6
"10765",6
"10766",3
"10767",3
"10768",3
"10769",3
"10770",9
"10771",9
"10772",9
"10773",7
"10774",2
"10775",7
"10776",6
"10777",2
"10778",5
"10779",6
"10780",6
"10781",6
"10782",2
"10783",2
"10784",2
"10785",6
"10786",6
"10787",2
"10788",9
"10789",9
"10790",9
"10791",2
"10792",2
"10793",2
"10794",2
"10795",5
"10796",7
"10797",7
"10798",7
"10799",8
"10800",6
"10801",1
"10802",5
"10803",6
"10804",5
"10805",7
"10806",2
"10807",7
"10808",2
"10809",2
"10810",2
"10811",2
"10812",7
"10813",4
"10814",4
"10815",7
"10816",2
"10817",2
"10818",2
"10819",2
"10820",4
"10821",2
"10822",5
"10823",5
"10824",2
"10825",2
"10826",5
"10827",6
"10828",2
"10829",2
"10830",2
"10831",4
"10832",4
"10833",4
"10834",1
"10835",6
"10836",2
"10837",2
"10838",7
"10839",6
"10840",6
"10841",8
"10842",6
"10843",6
"10844",6
"10845",5
"10846",9
"10847",3
"10848",9
"10849",4
"10850",4
"10851",4
"10852",4
"10853",4
"10854",4
"10855",7
"10856",7
"10857",7
"10858",4
"10859",7
"10860",4
"10861",5
"10862",5
"10863",5
"10864",4
"10865",6
"10866",8
"10867",3
"10868",3
"10869",6
"10870",6
"10871",4
"10872",3
"10873",3
"10874",3
"10875",3
"10876",2
"10877",2
"10878",8
"10879",8
"10880",2
"10881",8
"10882",2
"10883",1
"10884",2
"10885",5
"10886",2
"10887",2
"10888",2
"10889",8
"10890",5
"10891",8
"10892",2
"10893",8
"10894",6
"10895",1
"10896",7
"10897",2
"10898",2
"10899",2
"10900",2
"10901",2
"10902",3
"10903",7
"10904",6
"10905",7
"10906",7
"10907",9
"10908",9
"10909",9
"10910",2
"10911",2
"10912",1
"10913",1
"10914",1
"10915",3
"10916",3
"10917",8
"10918",4
"10919",4
"10920",5
"10921",8
"10922",2
"10923",3
"10924",1
"10925",6
"10926",5
"10927",5
"10928",5
"10929",5
"10930",5
"10931",5
"10932",1
"10933",1
"10934",1
"10935",5
"10936",3
"10937",7
"10938",6
"10939",6
"10940",5
"10941",3
"10942",5
"10943",4
"10944",5
"10945",5
"10946",1
"10947",2
"10948",2
"10949",7
"10950",9
"10951",5
"10952",5
"10953",5
"10954",2
"10955",2
"10956",1
"10957",1
"10958",8
"10959",6
"10960",4
"10961",1
"10962",4
"10963",7
"10964",2
"10965",2
"10966",2
"10967",2
"10968",2
"10969",7
"10970",8
"10971",7
"10972",6
"10973",2
"10974",5
"10975",5
"10976",5
"10977",8
"10978",8
"10979",4
"10980",5
"10981",2
"10982",2
"10983",2
"10984",4
"10985",4
"10986",7
"10987",7
"10988",6
"10989",2
"10990",2
"10991",2
"10992",2
"10993",1
"10994",2
"10995",3
"10996",1
"10997",3
"10998",1
"10999",6
"11000",6
"11001",6
"11002",4
"11003",7
"11004",4
"11005",6
"11006",6
"11007",6
"11008",2
"11009",2
"11010",3
"11011",3
"11012",3
"11013",6
"11014",6
"11015",6
"11016",6
"11017",6
"11018",1
"11019",3
"11020",1
"11021",1
"11022",7
"11023",4
"11024",7
"11025",2
"11026",2
"11027",2
"11028",2
"11029",2
"11030",9
"11031",2
"11032",5
"11033",2
"11034",5
"11035",6
"11036",2
"11037",5
"11038",5
"11039",5
"11040",5
"11041",5
"11042",5
"11043",5
"11044",6
"11045",3
"11046",8
"11047",8
"11048",2
"11049",2
"11050",2
"11051",8
"11052",2
"11053",8
"11054",3
"11055",7
"11056",7
"11057",7
"11058",1
"11059",5
"11060",7
"11061",3
"11062",3
"11063",4
"11064",5
"11065",6
"11066",6
"11067",6
"11068",3
"11069",3
"11070",7
"11071",5
"11072",5
"11073",5
"11074",5
"11075",2
"11076",6
"11077",5
"11078",5
"11079",5
"11080",4
"11081",1
"11082",4
"11083",6
"11084",6
"11085",6
"11086",6
"11087",6
"11088",6
"11089",5
"11090",7
"11091",7
"11092",8
"11093",5
"11094",4
"11095",4
"11096",2
"11097",2
"11098",2
"11099",4
"11100",4
"11101",4
"11102",4
"11103",1
"11104",2
"11105",3
"11106",3
"11107",5
"11108",5
"11109",5
"11110",5
"11111",6
"11112",6
"11113",5
"11114",9
"11115",9
"11116",9
"11117",2
"11118",5
"11119",5
"11120",9
"11121",1
"11122",1
"11123",1
"11124",2
"11125",2
"11126",2
"11127",2
"11128",1
"11129",5
"11130",1
"11131",4
"11132",6
"11133",6
"11134",5
"11135",1
"11136",1
"11137",1
"11138",5
"11139",4
"11140",6
"11141",6
"11142",6
"11143",2
"11144",2
"11145",2
"11146",5
"11147",3
"11148",1
"11149",4
"11150",4
"11151",2
"11152",4
"11153",3
"11154",3
"11155",4
"11156",4
"11157",9
"11158",9
"11159",3
"11160",7
"11161",6
"11162",8
"11163",8
"11164",8
"11165",2
"11166",7
"11167",4
"11168",7
"11169",4
"11170",6
"11171",2
"11172",4
"11173",4
"11174",4
"11175",7
"11176",5
"11177",5
"11178",2
"11179",5
"11180",5
"11181",5
"11182",2
"11183",4
"11184",2
"11185",2
"11186",5
"11187",3
"11188",2
"11189",4
"11190",4
"11191",5
"11192",5
"11193",6
"11194",6
"11195",4
"11196",4
"11197",4
"11198",1
"11199",4
"11200",2
"11201",2
"11202",8
"11203",7
"11204",8
"11205",5
"11206",2
"11207",2
"11208",4
"11209",4
"11210",3
"11211",3
"11212",3
"11213",6
"11214",6
"11215",4
"11216",4
"11217",4
"11218",2
"11219",4
"11220",4
"11221",2
"11222",2
"11223",2
"11224",7
"11225",2
"11226",4
"11227",2
"11228",4
"11229",2
"11230",2
"11231",2
"11232",2
"11233",2
"11234",4
"11235",2
"11236",4
"11237",2
"11238",2
"11239",2
"11240",2
"11241",2
"11242",4
"11243",9
"11244",9
"11245",9
"11246",2
"11247",6
"11248",7
"11249",3
"11250",9
"11251",9
"11252",6
"11253",6
"11254",2
"11255",7
"11256",4
"11257",5
"11258",4
"11259",4
"11260",3
"11261",3
"11262",6
"11263",6
"11264",6
"11265",2
"11266",8
"11267",5
"11268",8
"11269",5
"11270",5
"11271",5
"11272",9
"11273",9
"11274",7
"11275",6
"11276",4
"11277",6
"11278",6
"11279",6
"11280",5
"11281",4
"11282",5
"11283",5
"11284",5
"11285",5
"11286",5
"11287",1
"11288",2
"11289",4
"11290",4
"11291",4
"11292",4
"11293",3
"11294",4
"11295",4
"11296",7
"11297",4
"11298",6
"11299",6
"11300",8
"11301",3
"11302",4
"11303",4
"11304",3
"11305",2
"11306",9
"11307",6
"11308",6
"11309",6
"11310",6
"11311",2
"11312",4
"11313",5
"11314",5
"11315",5
"11316",5
"11317",5
"11318",4
"11319",1
"11320",4
"11321",3
"11322",4
"11323",4
"11324",4
"11325",8
"11326",4
"11327",1
"11328",5
"11329",1
"11330",4
"11331",4
"11332",6
"11333",6
"11334",4
"11335",4
"11336",2
"11337",6
"11338",2
"11339",8
"11340",4
"11341",2
"11342",2
"11343",6
"11344",6
"11345",2
"11346",2
"11347",9
"11348",7
"11349",9
"11350",8
"11351",8
"11352",8
"11353",8
"11354",2
"11355",2
"11356",2
"11357",2
"11358",7
"11359",7
"11360",2
"11361",7
"11362",2
"11363",5
"11364",5
"11365",5
"11366",6
"11367",7
"11368",7
"11369",2
"11370",5
"11371",5
"11372",5
"11373",5
"11374",2
"11375",8
"11376",6
"11377",6
"11378",6
"11379",7
"11380",8
"11381",8
"11382",8
"11383",8
"11384",3
"11385",3
"11386",7
"11387",3
"11388",3
"11389",9
"11390",7
"11391",2
"11392",2
"11393",2
"11394",2
"11395",4
"11396",3
"11397",2
"11398",3
"11399",2
"11400",3
"11401",6
"11402",6
"11403",6
"11404",2
"11405",2
"11406",7
"11407",1
"11408",1
"11409",1
"11410",6
"11411",5
"11412",5
"11413",5
"11414",5
"11415",5
"11416",4
"11417",4
"11418",4
"11419",2
"11420",5
"11421",4
"11422",4
"11423",4
"11424",6
"11425",6
"11426",6
"11427",6
"11428",4
"11429",4
"11430",4
"11431",1
"11432",2
"11433",1
"11434",2
"11435",1
"11436",2
"11437",2
"11438",9
"11439",9
"11440",1
"11441",4
"11442",7
"11443",8
"11444",6
"11445",8
"11446",3
"11447",3
"11448",5
"11449",5
"11450",5
"11451",7
"11452",2
"11453",2
"11454",4
"11455",4
"11456",4
"11457",4
"11458",4
"11459",2
"11460",2
"11461",2
"11462",2
"11463",7
"11464",2
"11465",1
"11466",1
"11467",4
"11468",2
"11469",2
"11470",5
"11471",4
"11472",4
"11473",2
"11474",2
"11475",2
"11476",4
"11477",4
"11478",4
"11479",5
"11480",5
"11481",5
"11482",5
"11483",6
"11484",6
"11485",6
"11486",6
"11487",6
"11488",1
"11489",1
"11490",2
"11491",6
"11492",6
"11493",6
"11494",4
"11495",4
"11496",4
"11497",1
"11498",1
"11499",4
"11500",6
"11501",6
"11502",5
"11503",5
"11504",5
"11505",9
"11506",3
"11507",2
"11508",2
"11509",2
"11510",4
"11511",4
"11512",3
"11513",2
"11514",7
"11515",2
"11516",5
"11517",9
"11518",2
"11519",9
"11520",9
"11521",9
"11522",4
"11523",4
"11524",6
"11525",6
"11526",5
"11527",6
"11528",3
"11529",2
"11530",1
"11531",4
"11532",4
"11533",4
"11534",2
"11535",2
"11536",2
"11537",4
"11538",2
"11539",2
"11540",2
"11541",4
"11542",5
"11543",2
"11544",1
"11545",5
"11546",5
"11547",5
"11548",5
"11549",5
"11550",5
"11551",2
"11552",6
"11553",2
"11554",6
"11555",2
"11556",2
"11557",4
"11558",4
"11559",7
"11560",7
"11561",7
"11562",2
"11563",2
"11564",2
"11565",7
"11566",7
"11567",7
"11568",4
"11569",4
"11570",2
"11571",2
"11572",4
"11573",2
"11574",7
"11575",7
"11576",3
"11577",4
"11578",3
"11579",2
"11580",1
"11581",6
"11582",2
"11583",2
"11584",2
"11585",3
"11586",4
"11587",2
"11588",2
"11589",2
"11590",5
"11591",6
"11592",2
"11593",2
"11594",4
"11595",9
"11596",9
"11597",9
"11598",1
"11599",3
"11600",4
"11601",4
"11602",4
"11603",2
"11604",2
"11605",2
"11606",5
"11607",5
"11608",5
"11609",1
"11610",4
"11611",2
"11612",8
"11613",4
"11614",4
"11615",4
"11616",4
"11617",6
"11618",6
"11619",7
"11620",2
"11621",5
"11622",5
"11623",5
"11624",5
"11625",4
"11626",4
"11627",2
"11628",2
"11629",5
"11630",5
"11631",5
"11632",2
"11633",2
"11634",6
"11635",7
"11636",3
"11637",2
"11638",2
"11639",2
"11640",8
"11641",5
"11642",5
"11643",4
"11644",4
"11645",4
"11646",7
"11647",7
"11648",7
"11649",4
"11650",6
"11651",6
"11652",6
"11653",2
"11654",1
"11655",1
"11656",1
"11657",2
"11658",6
"11659",6
"11660",2
"11661",2
"11662",2
"11663",1
"11664",5
"11665",8
"11666",2
"11667",2
"11668",2
"11669",2
"11670",2
"11671",4
"11672",2
"11673",2
"11674",6
"11675",6
"11676",6
"11677",4
"11678",2
"11679",3
"11680",4
"11681",4
"11682",4
"11683",6
"11684",6
"11685",4
"11686",4
"11687",7
"11688",7
"11689",1
"11690",1
"11691",2
"11692",5
"11693",2
"11694",5
"11695",2
"11696",2
"11697",2
"11698",3
"11699",3
"11700",6
"11701",6
"11702",6
"11703",6
"11704",2
"11705",2
"11706",1
"11707",6
"11708",1
"11709",2
"11710",2
"11711",2
"11712",2
"11713",2
"11714",3
"11715",7
"11716",7
"11717",2
"11718",2
"11719",3
"11720",6
"11721",2
"11722",2
"11723",2
"11724",4
"11725",4
"11726",4
"11727",6
"11728",1
"11729",2
"11730",2
"11731",7
"11732",6
"11733",7
"11734",6
"11735",4
"11736",4
"11737",4
"11738",4
"11739",5
"11740",2
"11741",2
"11742",2
"11743",2
"11744",7
"11745",3
"11746",2
"11747",2
"11748",2
"11749",2
"11750",2
"11751",3
"11752",2
"11753",2
"11754",5
"11755",5
"11756",4
"11757",4
"11758",4
"11759",4
"11760",1
"11761",5
"11762",5
"11763",6
"11764",6
"11765",4
"11766",6
"11767",4
"11768",6
"11769",4
"11770",4
"11771",8
"11772",2
"11773",4
"11774",2
"11775",4
"11776",4
"11777",5
"11778",4
"11779",5
"11780",5
"11781",5
"11782",6
"11783",4
"11784",6
"11785",1
"11786",1
"11787",9
"11788",9
"11789",5
"11790",5
"11791",1
"11792",1
"11793",2
"11794",2
"11795",1
"11796",1
"11797",5
"11798",2
"11799",2
"11800",1
"11801",1
"11802",1
"11803",3
"11804",5
"11805",8
"11806",8
"11807",8
"11808",9
"11809",1
"11810",2
"11811",2
"11812",5
"11813",5
"11814",4
"11815",4
"11816",2
"11817",4
"11818",2
"11819",2
"11820",2
"11821",2
"11822",2
"11823",6
"11824",1
"11825",4
"11826",3
"11827",4
"11828",3
"11829",3
"11830",1
"11831",1
"11832",8
"11833",5
"11834",5
"11835",6
"11836",6
"11837",6
"11838",5
"11839",5
"11840",6
"11841",4
"11842",6
"11843",2
"11844",4
"11845",2
"11846",1
"11847",4
"11848",5
"11849",7
"11850",7
"11851",6
"11852",6
"11853",6
"11854",7
"11855",1
"11856",6
"11857",6
"11858",6
"11859",5
"11860",5
"11861",5
"11862",2
"11863",7
"11864",4
"11865",4
"11866",4
"11867",4
"11868",5
"11869",5
"11870",5
"11871",6
"11872",6
"11873",1
"11874",1
"11875",4
"11876",6
"11877",5
"11878",5
"11879",9
"11880",8
"11881",4
"11882",2
"11883",5
"11884",1
"11885",6
"11886",2
"11887",4
"11888",4
"11889",4
"11890",6
"11891",6
"11892",6
"11893",2
"11894",2
"11895",2
"11896",2
"11897",1
"11898",2
"11899",1
"11900",1
"11901",2
"11902",6
"11903",5
"11904",7
"11905",5
"11906",4
"11907",4
"11908",4
"11909",7
"11910",6
"11911",6
"11912",4
"11913",4
"11914",4
"11915",9
"11916",9
"11917",9
"11918",3
"11919",4
"11920",4
"11921",4
"11922",4
"11923",7
"11924",2
"11925",7
"11926",3
"11927",3
"11928",5
"11929",5
"11930",5
"11931",5
"11932",8
"11933",8
"11934",7
"11935",7
"11936",5
"11937",7
"11938",7
"11939",7
"11940",7
"11941",3
"11942",3
"11943",5
"11944",2
"11945",2
"11946",2
"11947",6
"11948",2
"11949",2
"11950",2
"11951",5
"11952",8
"11953",5
"11954",4
"11955",4
"11956",1
"11957",2
"11958",2
"11959",2
"11960",5
"11961",2
"11962",2
"11963",2
"11964",1
"11965",1
"11966",9
"11967",9
"11968",2
"11969",9
"11970",7
"11971",9
"11972",9
"11973",9
"11974",6
"11975",2
"11976",6
"11977",8
"11978",6
"11979",5
"11980",6
"11981",5
"11982",2
"11983",2
"11984",8
"11985",2
"11986",2
"11987",4
"11988",7
"11989",4
"11990",7
"11991",3
"11992",3
"11993",8
"11994",5
"11995",6
"11996",6
"11997",4
"11998",6
"11999",3
"12000",7
"12001",7
"12002",4
"12003",4
"12004",4
"12005",7
"12006",7
"12007",6
"12008",4
"12009",4
"12010",4
"12011",4
"12012",8
"12013",5
"12014",5
"12015",4
"12016",4
"12017",6
"12018",6
"12019",6
"12020",6
"12021",4
"12022",4
"12023",4
"12024",2
"12025",3
"12026",4
"12027",4
"12028",5
"12029",5
"12030",5
"12031",8
"12032",4
"12033",1
"12034",1
"12035",2
"12036",4
"12037",5
"12038",5
"12039",5
"12040",2
"12041",1
"12042",1
"12043",3
"12044",2
"12045",4
"12046",7
"12047",7
"12048",6
"12049",6
"12050",6
"12051",6
"12052",6
"12053",3
"12054",4
"12055",1
"12056",9
"12057",1
"12058",3
"12059",4
"12060",4
"12061",3
"12062",3
"12063",8
"12064",8
"12065",2
"12066",1
"12067",1
"12068",7
"12069",7
"12070",7
"12071",4
"12072",4
"12073",4
"12074",4
"12075",5
"12076",5
"12077",5
"12078",2
"12079",2
"12080",2
"12081",4
"12082",4
"12083",4
"12084",4
"12085",4
"12086",3
"12087",3
"12088",3
"12089",4
"12090",7
"12091",4
"12092",4
"12093",8
"12094",5
"12095",3
"12096",3
"12097",4
"12098",2
"12099",1
"12100",1
"12101",9
"12102",3
"12103",3
"12104",3
"12105",3
"12106",3
"12107",3
"12108",3
"12109",5
"12110",8
"12111",6
"12112",6
"12113",6
"12114",7
"12115",3
"12116",3
"12117",8
"12118",6
"12119",4
"12120",4
"12121",4
"12122",5
"12123",5
"12124",1
"12125",6
"12126",2
"12127",2
"12128",8
"12129",4
"12130",4
"12131",1
"12132",1
"12133",1
"12134",7
"12135",5
"12136",5
"12137",5
"12138",2
"12139",2
"12140",2
"12141",2
"12142",7
"12143",7
"12144",7
"12145",2
"12146",2
"12147",2
"12148",5
"12149",2
"12150",8
"12151",3
"12152",4
"12153",2
"12154",3
"12155",3
"12156",2
"12157",2
"12158",2
"12159",2
"12160",2
"12161",4
"12162",4
"12163",9
"12164",9
"12165",9
"12166",7
"12167",7
"12168",7
"12169",4
"12170",4
"12171",4
"12172",4
"12173",6
"12174",6
"12175",5
"12176",5
"12177",1
"12178",1
"12179",1
"12180",2
"12181",2
"12182",2
"12183",2
"12184",1
"12185",5
"12186",5
"12187",5
"12188",4
"12189",4
"12190",4
"12191",5
"12192",7
"12193",5
"12194",4
"12195",8
"12196",2
"12197",8
"12198",8
"12199",5
"12200",6
"12201",4
"12202",4
"12203",4
"12204",7
"12205",6
"12206",6
"12207",6
"12208",7
"12209",6
"12210",1
"12211",1
"12212",1
"12213",1
"12214",7
"12215",7
"12216",9
"12217",9
"12218",9
"12219",7
"12220",7
"12221",3
"12222",7
"12223",7
"12224",7
"12225",7
"12226",5
"12227",7
"12228",1
"12229",6
"12230",6
"12231",6
"12232",2
"12233",3
"12234",3
"12235",2
"12236",1
"12237",7
"12238",3
"12239",3
"12240",2
"12241",2
"12242",2
"12243",5
"12244",5
"12245",5
"12246",7
"12247",7
"12248",6
"12249",6
"12250",6
"12251",2
"12252",2
"12253",2
"12254",8
"12255",6
"12256",3
"12257",1
"12258",4
"12259",2
"12260",3
"12261",2
"12262",3
"12263",6
"12264",1
"12265",1
"12266",1
"12267",6
"12268",6
"12269",1
"12270",4
"12271",2
"12272",2
"12273",7
"12274",7
"12275",5
"12276",5
"12277",5
"12278",5
"12279",3
"12280",6
"12281",7
"12282",3
"12283",9
"12284",9
"12285",7
"12286",5
"12287",6
"12288",5
"12289",8
"12290",4
"12291",3
"12292",4
"12293",6
"12294",6
"12295",6
"12296",4
"12297",1
"12298",4
"12299",4
"12300",4
"12301",8
"12302",5
"12303",5
"12304",5
"12305",4
"12306",2
"12307",2
"12308",4
"12309",5
"12310",4
"12311",1
"12312",4
"12313",7
"12314",7
"12315",4
"12316",4
"12317",6
"12318",6
"12319",6
"12320",4
"12321",6
"12322",5
"12323",6
"12324",2
"12325",4
"12326",7
"12327",7
"12328",7
"12329",7
"12330",7
"12331",3
"12332",5
"12333",5
"12334",6
"12335",2
"12336",6
"12337",1
"12338",7
"12339",4
"12340",4
"12341",8
"12342",5
"12343",2
"12344",2
"12345",8
"12346",2
"12347",2
"12348",2
"12349",2
"12350",2
"12351",7
"12352",3
"12353",6
"12354",3
"12355",2
"12356",2
"12357",5
"12358",5
"12359",4
"12360",7
"12361",4
"12362",5
"12363",5
"12364",5
"12365",5
"12366",4
"12367",4
"12368",4
"12369",6
"12370",1
"12371",6
"12372",6
"12373",6
"12374",1
"12375",3
"12376",3
"12377",7
"12378",7
"12379",1
"12380",2
"12381",2
"12382",2
"12383",2
"12384",2
"12385",8
"12386",7
"12387",4
"12388",4
"12389",4
"12390",2
"12391",1
"12392",9
"12393",8
"12394",2
"12395",2
"12396",2
"12397",4
"12398",4
"12399",2
"12400",2
"12401",5
"12402",2
"12403",2
"12404",2
"12405",2
"12406",1
"12407",4
"12408",4
"12409",2
"12410",4
"12411",1
"12412",1
"12413",5
"12414",4
"12415",4
"12416",4
"12417",6
"12418",7
"12419",2
"12420",2
"12421",5
"12422",5
"12423",5
"12424",3
"12425",7
"12426",7
"12427",5
"12428",5
"12429",5
"12430",5
"12431",2
"12432",5
"12433",7
"12434",7
"12435",7
"12436",5
"12437",5
"12438",6
"12439",6
"12440",6
"12441",5
"12442",2
"12443",3
"12444",7
"12445",7
"12446",7
"12447",7
"12448",5
"12449",8
"12450",2
"12451",2
"12452",2
"12453",1
"12454",5
"12455",1
"12456",1
"12457",1
"12458",7
"12459",2
"12460",4
"12461",2
"12462",4
"12463",4
"12464",4
"12465",5
"12466",5
"12467",5
"12468",2
"12469",5
"12470",1
"12471",6
"12472",1
"12473",7
"12474",7
"12475",5
"12476",4
"12477",2
"12478",2
"12479",2
"12480",2
"12481",2
"12482",2
"12483",2
"12484",2
"12485",6
"12486",6
"12487",2
"12488",8
"12489",8
"12490",8
"12491",4
"12492",4
"12493",6
"12494",6
"12495",6
"12496",5
"12497",2
"12498",5
"12499",6
"12500",7
"12501",6
"12502",8
"12503",8
"12504",8
"12505",5
"12506",2
"12507",2
"12508",2
"12509",5
"12510",2
"12511",5
"12512",5
"12513",5
"12514",5
"12515",7
"12516",7
"12517",7
"12518",6
"12519",2
"12520",2
"12521",2
"12522",2
"12523",2
"12524",4
"12525",4
"12526",2
"12527",2
"12528",7
"12529",2
"12530",2
"12531",2
"12532",4
"12533",3
"12534",6
"12535",6
"12536",1
"12537",1
"12538",1
"12539",4
"12540",2
"12541",2
"12542",2
"12543",4
"12544",9
"12545",9
"12546",1
"12547",5
"12548",5
"12549",3
"12550",2
"12551",7
"12552",7
"12553",3
"12554",3
"12555",3
"12556",3
"12557",5
"12558",5
"12559",4
"12560",4
"12561",4
"12562",2
"12563",5
"12564",2
"12565",2
"12566",4
"12567",4
"12568",4
"12569",4
"12570",4
"12571",6
"12572",6
"12573",2
"12574",2
"12575",6
"12576",1
"12577",9
"12578",7
"12579",7
"12580",2
"12581",3
"12582",2
"12583",7
"12584",6
"12585",8
"12586",6
"12587",4
"12588",4
"12589",4
"12590",6
"12591",5
"12592",9
"12593",6
"12594",4
"12595",7
"12596",4
"12597",6
"12598",3
"12599",4
"12600",4
"12601",8
"12602",7
"12603",7
"12604",5
"12605",7
"12606",5
"12607",7
"12608",5
"12609",5
"12610",5
"12611",5
"12612",1
"12613",7
"12614",8
"12615",5
"12616",1
"12617",1
"12618",4
"12619",1
"12620",6
"12621",2
"12622",2
"12623",2
"12624",4
"12625",4
"12626",3
"12627",9
"12628",9
"12629",9
"12630",2
"12631",7
"12632",1
"12633",1
"12634",1
"12635",2
"12636",2
"12637",2
"12638",2
"12639",4
"12640",4
"12641",4
"12642",6
"12643",6
"12644",6
"12645",9
"12646",9
"12647",1
"12648",1
"12649",4
"12650",4
"12651",1
"12652",4
"12653",6
"12654",2
"12655",3
"12656",6
"12657",6
"12658",6
"12659",3
"12660",8
"12661",3
"12662",8
"12663",3
"12664",1
"12665",3
"12666",2
"12667",2
"12668",2
"12669",2
"12670",4
"12671",4
"12672",4
"12673",4
"12674",4
"12675",4
"12676",1
"12677",2
"12678",3
"12679",6
"12680",6
"12681",8
"12682",7
"12683",5
"12684",5
"12685",5
"12686",5
"12687",7
"12688",8
"12689",8
"12690",8
"12691",3
"12692",2
"12693",5
"12694",5
"12695",5
"12696",7
"12697",2
"12698",2
"12699",4
"12700",9
"12701",3
"12702",2
"12703",6
"12704",9
"12705",9
"12706",9
"12707",1
"12708",4
"12709",4
"12710",4
"12711",6
"12712",6
"12713",3
"12714",6
"12715",2
"12716",2
"12717",2
"12718",2
"12719",2
"12720",3
"12721",1
"12722",3
"12723",1
"12724",1
"12725",6
"12726",6
"12727",5
"12728",2
"12729",2
"12730",2
"12731",4
"12732",3
"12733",2
"12734",2
"12735",2
"12736",4
"12737",9
"12738",9
"12739",9
"12740",2
"12741",2
"12742",6
"12743",8
"12744",8
"12745",3
"12746",1
"12747",5
"12748",6
"12749",9
"12750",9
"12751",9
"12752",3
"12753",8
"12754",7
"12755",6
"12756",6
"12757",4
"12758",1
"12759",3
"12760",2
"12761",2
"12762",7
"12763",2
"12764",4
"12765",4
"12766",2
"12767",3
"12768",2
"12769",5
"12770",1
"12771",1
"12772",1
"12773",5
"12774",2
"12775",7
"12776",2
"12777",2
"12778",2
"12779",2
"12780",5
"12781",3
"12782",4
"12783",1
"12784",5
"12785",2
"12786",8
"12787",8
"12788",1
"12789",6
"12790",6
"12791",9
"12792",9
"12793",9
"12794",2
"12795",2
"12796",2
"12797",4
"12798",4
"12799",2
"12800",2
"12801",4
"12802",5
"12803",1
"12804",1
"12805",2
"12806",2
"12807",2
"12808",2
"12809",6
"12810",2
"12811",4
"12812",2
"12813",7
"12814",2
"12815",2
"12816",2
"12817",6
"12818",6
"12819",7
"12820",4
